#####################################################
#
# CS-CORPUS-EMNLP
#
# Version: 0.1
# Last update: (2015/05/30)
# Authors: David Vilares, Miguel A. Alonso and Carlos Gómez-Rodríguez
# -----------------------------------------
#
# CS-CORPUS-EMNLP is a manually-built polarity corpus for code-switching tweets (Spanish-English).
#
# Please, cite the following paper if you are using this resource:
# Vilares, David and Alonso, Miguel A. and Gómez-Rodríguez, Carlos, "Sentiment Analysis on Monolingual, MultiLingual and Code-Switching Twitter Corpora", in 6th Workshop on Computational Approaches to Subjectivity, Sentiment & Social Media Analysis (WASSA 2015), Lisbon, Portugal, 2015
#
# License
# -----------
#
# This resource is distributed under the Lesser General Public License For Linguistic Resources (LGPLLR). You will find the license at http://sanskrit.inria.fr/DATA/LGPLLR.html
#
#######################################################
Pos	Neg	ID	Text
1	3	287296438730383360	So much of a friend: (Expresión sarcástica) Que tan buen amigo. She hid many things from me, so much of a friend.
1	1	431980827103072256	Mhm no wonder why they used to call me changa when i was lil
1	1	281802440368611328	Sheet (sábanas) ʃit recuerden pronunciarla con a i larga porque si no  lo hacen les entienden shit con acento.
1	3	422281703994822656	@elizaaaabethhh_ lol no pos quien sabe! Pero eso si nomas hay 3 personas k me caen mal so ni les hablo! Lol
1	2	276103228553297921	Cheesy. Si tienen otra palabra por fa la pasan, yo diría Cursi.  Everyone thinks the company slogan I came up with is too cheesy.
2	2	432761120894365696	When I listen to Corridos it makes me miss Mexico so damn much  !!! Like Ahh Kiero ir a Bailar !!!
4	1	427367030761598977	@menimevoli one of the best feeling in the world huh #cansado
2	1	431272656504356864	Lmfaooo my fresa side only comes out when Nayeli and I have a convo lmaoo
2	2	433619546201546753	Plenty of fish in the sea. Hay mucho más donde elegir Our relationship is over, but there’s plenty of fish in the sea.
3	1	419002712659722241	Dime ke me kieres dime ke me adoras dime ke me piensas and ya no me akuerdo lol
1	1	428393059454177280	I don't accept both of yalls dare no no no el coco no
2	2	430336821705179136	@iStazz la primera es la correcta, no me expliqué bien :( Can you tell me who SHE is, Can you tell me where IT is, Do you know who HE is :)
2	1	425447990346514433	@ThatGirlYahs lol ill take the hookah but madrina needs to make a Tres leches cake for Saturday!!!
1	2	430966020375724032	Es mi  babysitter y no me deja ver plaza sesamo
1	1	438003895931908096	@VanessaMarines lol okay pues!!! Me dejas saber. DUDEEEEE you guys leave in two weeks no?
1	1	431875065865445376	Now Eso Si Fue boda del Año
1	3	293769469845729280	I can’t take it anymore: No lo soporto más.  We need to fix the AC, It’s so hot I can’t take it anymore.
1	1	435943916546711552	Kuando me vaya a LA or mexico IMA take my queen
1	1	432934072629751808	Only child. Hijo único Person 1: Do you have any brothers or sisters? Person 2: No, I’m the only child.
1	1	437999289940209664	@VanessaMarines lmaoo eso si! No but hes barley two months so hes fricken crazy! And del rancho where the weddings gonna be at
3	1	413155742774861824	That song de camilo blanes is so cute ♡
1	1	432576086321291264	Sounded salvadorian el
2	1	427557086235357184	I rented 2 movies ? Now can someone come to my house ^~^ Nomas traigan food
1	4	428650452540862464	@brissamayen She woulda been like ke mokoza cabronaaa? cuando le diga a tu mama t va meter unas nalgadas pa k c t aplasten tus nalgas! Lmao
1	1	429476944690688000	I Luego Cuando yo Traiga Mi car
4	1	434925543268438018	those are the nights i live for, good friends, a few drinks, la banda tocando and a smile on my face that just wont go away
1	2	430767311306231808	Ya se fue mi nephew L'Rey ora si puedo echarme una mimis without him biting me
2	1	435975552374038529	@Milyl15 lmao maybe  , tbh I can't pick just one state cuz cada quien tiene sus premios lmao xD
1	2	425149594956095489	@Roysitoo13: Shouldvee went to thee baile :(
1	1	422284958179135488	@elizaaaabethhh_ aki no ayaaaa lol
1	1	403591164403539968	Wait up Espera (el "up" es de adorno) Will you wait up for me? I have to run to the store
1	2	355054750036799488	Rub off: Restregar. Maybe your good luck can rub off on me.
2	2	423275482998509568	@crystal_jaimes mira kien abla..im good right now!! Yes girl ya te dije!! -.-
1	2	420946985315627008	Everything was always my way! Siempre era "lo que la nina quiera" and now its "Alex quiere eso, eso se va aser" -.-
1	1	433764222908899328	@crystal_jaimes ha ayy ya se..alomejor si se ase algo el saturday.
1	1	436563695112445952	@crystal_jaimes eehhh kien save? Lol
1	1	421301965432188928	Still here en la casa chillin
1	1	436992478265106432	She asked me "Mija me puedes limpiar la cocina esque no a dormido" of course ma there is no need to even ask
2	2	424803964924604416	Fuck it ill be a stripper no me awito lol
1	4	422939634700521472	@sanluispotoyees mira pinche guacha hija de mi pinche suegraaaa bajale a tu tono o te doy tu chupon pa que le bajes (; LMFAO JK Baeee hahaha
1	1	418202754616545280	@GMGA__ im ready now wbu ?
1	2	430210439041925120	@Jona_Boy13 got me in trouble el
2	1	423326501270876161	@Elmagnet_21 oseaaa duhh! Lol ha tht  jst reminded of when we would text thts what i would always send you lol
1	3	436991989620690944	I honestly miss having my momma en la casa!
1	1	301840184742391810	On my way: (al teléfono) Estoy en camino. Ok, I’m on my way.
2	1	424270850171219968	@mauriiibarra lol gotta help out la cunis lol
2	1	422241613939630080	@erikaamandaaa no cause then I'll stick my figurative tongue out at you :p muajaja
2	2	437658245058936833	@Milyl15 I'm not bitchy haha I just kinda cranky cuando me pega la hambre xD
1	2	432751822583787520	Ta muy pinche scary pa drive home orita...y mas cuando estoy bien chocomil
1	3	414675554978131968	I remember after my quince ppl were tlking shit saying that my mom was drinking and mayb even more  because she was going all crazy!-.-
1	1	352446386555465728	Step aside: hacerse a un lado. Step aside please, police coming through.
3	1	433065830390038529	My 16th birthday at the place i absolutely love and miss.. sin de pensar lo dis veces  
1	3	284321550461702146	Bitchy: (Vulgar/Varias cosas) Malévolo/Irritable She gets really bitchy right before her period.
3	1	416469478399279104	@sdaiisy06 thank you chula(:
4	1	434978783695630338	Orasi Kiero mucho a Mi brother for having my back
1	1	416283345056583680	@acarrera55 okay pues tu me encuentras uno pero que no sepa el otro lol
2	1	415652450347909120	Eating a good as posole ha
3	2	280087962631421952	@Urkatu con gusto! yo les paso mucho slang, pero hmmm hehe "culto" ahhahaha no se como decirlo, pero es q este es hmmm no me gusta :(
2	1	413463176521330688	At the end of the day me kedo con el k me conviene, me sigues? ;)
2	1	428402396864061440	Y si no kieres te robo y te vas conmigo a mexico lol
2	2	289398175968686081	@acaniza ahhhh con razón, a mi me encanta pero es MUY difícil, he visto Shakespeare in Love mil veces y hay cosas q no entiendo jeje
1	1	294195251143385089	@aramis19 Yo nunca explicaría el verbo "To be" en español, lo q haría sería enseñar "por oído" como aprende un niño ...
1	2	426849819877847042	@stahrlove all offendida te dije que no aguantas lmao
2	1	434546163082346496	Hahahaha es a joke  but although i remember what you tld me 2-3 years back
3	1	428015498102452224	damn i love music man i dont know what id do without it jaja
1	1	429782243062472705	Cruz Azul Gots This
1	2	434055789766922240	I don't really like sopa de  conchas
3	1	418317731058810880	@xobrieee_ looking mighty fine tho :P #felizanonuevo
1	1	425744643246919680	@sanluispotoyees a k hora sales?
1	1	435855944887459840	This guy made cookies other one made tamales other guy made cookies another guy made mole a girl made fresas I made ensalda De pollo
2	1	428030587794759681	@chelita1123 @princessstacy_ Hells Yea El Tambien(;
1	1	432026604219293698	Pero tu Aya I yo aka it's just a no
2	1	424984215138992128	@Jazzy_steez haha thought you knew lol #lasecreta
4	1	432588609053401088	I swear esos tiempos fueron inolvidables! :)
1	1	432611611606384640	@_StopBitching do me a paro yeah ? Get me a remix gram ? I got the diego
3	1	302124770307239936	@ramMx_ ty! un abrazo para ti también :) saludos!
1	3	289495242934218752	Bullying: Intimidación/Acoso. Cyber bullying has become a widespread problem on social networking sites where kids threaten each other
1	1	304701887305875456	Break even: Cubrir gastos básicos. His business barely managed to break even.
1	1	428026136346759168	@mlupita08 same thing i say que cresca pa arriva pero de pata no lol. Ya que tho shes allready like a size bigger then me shes a 7 nd im a 6
1	3	420026661078183936	My brothers and my dad said ke si me meten a la carcel me van a dejar ahi lol smh
1	3	432315429659213824	Se me fue le signal que pedo
1	1	418327760138813441	@PhanyPak goodluck trying to find a taquero ;lol
3	1	432941037061812224	@LuuFive lechuga ravanos revanadas de jitomate lo que te da la gana  lmao , I still enjoy @DrinkAriZona more than anything tho #fan4life
1	1	280801517345312768	@Ryui_jigoku schedule = horario/agenda My schedule is tight, Tengo una agenda muy apretada
1	4	426930347305996288	Ya lo se ke aunke tu no me kieras yo siempre te rekordare mirame dime ke aunke te pida te llore de ruege y te implore no vas a volver
2	2	423284120802689024	Sin ti me siendo fustrado porque no te tengo aki' I swear that song never get old..
1	1	428741482150125568	@acarrera3 only reason my dad se quiere ir pa aya haha
2	1	428032901364457472	Lmaoo jk jk take your time es okay conmigo
2	1	296351390224220160	@maromadigital By far: Por un margen considerable/En gran manera. They are by far the best students in the class.
1	2	421498935216074752	Damm ya me dio calentura smh
2	1	432773242210615296	@_BBonjour ya me imagino  , I've been good I passed my first class with an A and I'm taking more this semester what about you what you up2
1	1	412277354971406336	@Loco_Saucedo la first one?
3	2	434025266474532865	He knows I'm complicated pero asi me kiere :P
1	1	429877212569796608	@_BBonjour lol rice beans and half a piece of chicken #dedieta
1	2	425752793115140096	Tough love:Cuando dices algo fuerte a alguien porque lo aprecias. No es que los nativos hablen rápido, es q nosotros entendemos despacio :(
3	1	425494045641560065	@PresshDestiny omg are you serious?!?!? if theres anything i love in this world its tres leches!!!
1	2	415947790926106624	Y k se awuiten los feos!!! Haha
2	2	416804277097480192	Nunca me arrepiento de lo k ago aun k aya sido un error, at the end of the day its what I wanted.
2	2	429790492432547841	Haha Fallo
2	2	422877345737760768	Nomas la cara la tiene de niña buena lol
1	3	425108799557365760	And i called him mandilon! I feel bad but the get me mad!
2	1	430505481778372608	@ivonii_ you've been knowing that tho lmao , that's firme !! Sick fortunada haaha
1	3	436190483908268032	@Milyl15 i dislike both of them equally infact I don't like any of those good from del records they seem fake af , @alegresdelbarra tho
1	1	426189985448873984	Okayyy calmada Fabiola! Es okayy
2	1	341710336421941249	The silver lining: lado positivo/lo rescatable. After the tornado a silver lining: Family digs dogs out of rubble
1	3	421454826531069952	Damm todos se casaron and we still single lol forever alone
3	1	425086255563427840	@PresshDestiny jajajja I love olaf he's so funny xD I need to watch it again when I get home :p
2	1	428659421015588864	@_MiloVillarreal well they are #1 in la liga so I dont see how its funny!! :P lol Just watch<<
1	1	428545334164201472	Overboard. Exagerar I think I went a little overboard with the dressing.
3	1	432588316571996161	Y luego cuando trival muzik was actually good & we always won the trival contests cuz all of us screamed loud af y zapateabamos pa ganar lol
1	1	418592569602236416	@acarrera3 oh i jst did dicen que como esta el palillo
2	1	433636034501308416	@ivonii_ jefes nunca resbalan  , lmao you just lost your step ?haha it's wayyy worse when u make contact with the ground
2	1	411488684567834624	Nos toca aseptar k el tiempo vuele, adios mi amor,  Goodbye!! :)
1	1	319850140888354817	Set loose: Dejar libre: Did you hear how Casey Anthony was set loose after only serving one year in jail?
1	1	298966246785957891	Pull your leg: Bromear. Are you pulling my leg or are you being serious right now?
4	1	417420834785878016	Say waaaaa?! Casa llena?! Mi tia vero might come, my tio Querido y adorado♡ is coming and alejandro :D
1	2	440251832917434369	@_itskayyyyy tell me about it aparese que te pego un infarto lmao
3	1	426228096816013312	@ThatGirlYahs buajajajaj!!!! awww i mssed messing with you prima :P
1	2	425759696008802304	Pos esta guey(my mom) me acuesto a chingasos lmfaoooooooo
1	2	327506666390183936	Far-fetched: Descabellado / Disparatado  Striving for world peace is an attainable, but far-fetched dream.
1	1	437991333924319232	Ironing my shirt so I can go do my income, go to school and then head of to work jaja
1	1	432766263450816513	“@FactsInYourFace: 135 million tons of seafood is consumed worldwide every year.”@LuuFive es responsable por 3 tonheladas lmao
1	1	434977112110276608	I wanted to dance Reggeaton Pero no Tenia dancing partner
2	1	432571500592259072	@princessstacy_ Lauraa ** Lol & Sus cousins dude tan cute
1	4	437524244126130176	@polvillegas114 No Mames Ya No Te Kiero
1	1	431878605732200448	Las paso Por la window
1	3	417919087621074944	Being blocked my your own cousin disque "sister" on twitter... ta bueno puess    al puro cien
2	1	436562467850682368	@crystal_jaimes lmao es un "desir" xD
2	1	417865041983971328	Y si le empesamos desde hoy,? :D Fuck it
1	3	407731232374415362	Ay...cuando podre encontrar a alguien k si valga la pena? Nunca!! Lol Ok bye.
1	1	365485557981265923	Get Carried away: Entusiasmarse. I got carried away and bought more stuff than I needed.
1	2	435981802428063745	@polvillegas114 Lmao Callate Nakoo
1	2	433753196977086465	@crystal_jaimes uhh tu t lo pierdes..lol jk
2	1	281512343479934976	@trservin eso estoy aprendiendo :) TY!
1	3	420571827082366976	Damm first day of school and ya me corrienron de la class smh
1	3	408033173553954816	Fml no kiero haser mi hw! -__-
1	2	428598287759708160	@brissamayen lol I woulda been like 'buelaaa no me odies xk estoy mas nalgona k tu lmao jk
1	2	432164001016213505	The manager didn't know the boss was my cuñada ora si ya le bajo a sus huevitos
2	1	430530745845559296	@sanluispotoyees nelll weee! puro pex tuyo mantaaa chaleees weee!! Te pasaaaass!!! Jejeje jk
2	1	431563161368403968	@AlanTorres8484 lol sure..en cada pie sera!! XD
2	1	427665098253926400	Made a mexican hamburger (tortilla, keso, jamon, and mayonesa) ;)
1	3	438723307861340161	Deal breaker: Condición indispensable. I was going to buy the house but the backyard was ugly, that was a deal breaker for me.
2	1	334848329764728832	@EliZaIBQ ambos existen: pero voy a revisar, creo que me equivoque en el spelling, I always say hang on to :)
1	2	431253011709448192	@Izzy_teee I did y tu no intendieste  #nopostacabron
1	1	329012619170181121	Grasp: Comprender. I wasn’t able to grasp what she was talking about.
1	1	432556230163189762	I don't eat pozole
1	1	431124234245373952	Keep up: Seguir el ritmo. You have to keep up or you'll get left behind.
1	3	435454252417179648	YA GUEY YAA @ServeChubbs hurry tf up or ima kill everything to myself pinche cagon tardoso vale verga !!!!!
3	1	427953239707754496	@PresshDestiny jajajja ay precious!!!! Y luego Ni Al gym vas ya :p
1	1	427340347472347136	Tomorrow i gotta work and todavia ando en el pedo lol
1	1	311579962677280768	Get it over with: Para acabar de una vez: I guess I’ll do my taxes just to get it over with.
3	1	299653540664713216	God given: Don de Dios. She has a God-given talent as a painter.
1	1	425471399906394112	@Patty__Vel si estas mi patty lol jk
1	1	419010502669258752	Ayy me mando alv la girl de kemah lol
2	2	425494580494995457	@PresshDestiny its not smooshy its moist lol ay precious maybe you just havent had the right kind of tres leches or chocoflan
3	1	436042663695892480	@Milyl15 lmao con mucho gusto
1	2	438406066980679680	Signal loss ahh culooos
1	1	364420489596252164	One size fits all: Algo así como "talla única"
1	3	433095075032080384	Man FUCK Norteñas Banda y Corridos! Yo con mi Duranguense tengo!!! Cual pinche satevo ni k dip ni nada borrense alv pa otro lado! AlacranDe
4	1	416813396789440513	@Nayeli_Irianaaa i love you chula and asi como you've always been there for me the leasr i can do is do the same for you!
2	3	435974965431504896	@_itskayyyyy Fuhk that ala verga con todos !!! Lmao  no te creas I'm high can't get more calmado lol
2	1	432420020610543616	@Lesambam yes it was y tu k no kerias ir de primero... lol me agarraste mi paso perfectamente bien Now THAT was a Turn On;D
3	2	431564024195477504	Aroz con leche was never my fav thing but man the ones my mom used to make were the bomb>> :/
1	2	415989586741846016	@Nathaliaa_Bitch lmao vete alv
1	1	278926155971706880	Land: Varias cosas, una es obtener. He's just landed a good job.
3	1	413015991279292416	@PresshDestiny lol precious eres callejera :o jajaja jkjk yea me too even on my days off I sleep all late
2	3	425785161997770752	No mattet how cute you were me caiste gordo!!!
1	1	412480478344523776	Un highball pa descansar despues del jale de hoy
1	1	390906066235432960	cash on me. Tener dinero en efectivo. I’m sorry, I don’t have any cash on me.
1	2	432178449508073473	Gonna download that game hopefully no me ponga toda mad cuzs lo borro
2	1	413531551624744960	@Patty__Vel ill tell her manana she knocked out... and pa que beauty sleep si belleza ya tengo lol jk jk... i do need it.
2	1	419721937686757376	@Guera_Unica tu haces lo mismo y todavia busco !! lol cx
1	1	281101970088001536	See you in a bit: Nos vemos en un momento. (over the phone) hey I'm getting something to eat, I'll be there in a minute, see you in a bit
1	1	436222208130576385	@_BADCANDY_ that's what I said, Parsons es mi viejo #NoHomo but Rondo shhi he cold
2	3	418557121135783937	Now we cool but molesta mucho
2	1	424585805257269248	@acarrera55 mmmm pues. yo bien excited porque pensava que si iva llegar lol
1	1	295916486504108033	Push the envelope: Ir hasta el límite/Expandir las capacidades. We need to push the envelope and come up with more innovations
2	2	428028760592375808	@mlupita08 yea lol. Alexia always makes fun of me cause im short. Y siempre le digo que she wont be able to wear heels y se enoja haha
2	1	276863741830782977	@baigster555 ahhh jajaja, no lo sabía ty! :)
3	1	431270569862909952	@Nayeli_Irianaaa oseaaaa mega amigis claro que you are me lo tienes mas que comprovado
1	1	437069724208209921	Only justin & Andrew would come to my house pa que Les Consiga las hoes  lol
1	1	410913813639094272	@58nando no nomas te sientes nando, asi estas..lol jkjk no t creas
1	1	425724330098835456	Alguien se comio mi torta Lol
1	1	403881080257650689	Pay close attention Presta mucha atención Pay close attention because I’m only going to explain it once.
3	1	430056364350914560	@bgonzalez329 habla funny haha
2	2	422892335370752000	Me pase de verga lol pero I was just trying to be funny
2	1	424961074933157888	@sanluispotoyees Mi Suegra A Milf Thooo>>> lol #Cutie #Booty #Milf #Hottieee lmao jk
1	1	438135365015052289	@Elmagnet_21 me tooo aver si si lo veo! Cause i dint remember seeing you all last summer!
2	1	433441177216372736	@Milyl15 lol no digs mas antes que me tumbe todo lmao #yeahright
1	1	438307661889552384	Wink: Guiñar el ojo. Why did you just wink at me?
2	1	329046113439076352	Lit up: Iluminar. Her eyes lit up when Leo proposed to her.
1	2	423152548342542336	Slippery slope: Algo así como bola de nieve (que lleva a algo peor). Some people believe that euthanasia is the slippery slope to murder.
1	1	436425640888131584	@Milyl15 lmao te la creo you'll dance hasta que canta el gallo
1	1	296315476596912128	Los correos q envío para ayudarles a desarrollar oído salen los lunes, si el martes no lo tienes revisa tu spam si no me dices para reenviar
1	1	432812323640590336	@arelyyy_090812 porque te voy a dejar and flee the country
1	2	419725234447470592	fuhk it ya me avente un buen rato
3	1	437016310988296192	You should Thank me Hunny!! Yo hise lo k eres hoy en dia!! :D lmao #Thetruth
2	1	415595225747161088	Me dises tu oh me entero yo de todas formas!!! :D Your choice...
1	3	424694982046273536	@Loco_Saucedo I got tired of it..siempre es lo mismo ya!!!
1	2	276780051037573120	Cry out: Clamar/Gritar pidiendo ayuda. The musician's misuse of drugs was a cry out for help.
3	1	299899709655498752	@Ingles_ct_Hijos yes, many people use ti, so good to know :) have a great weekend :]
1	1	414061655048192002	@Patty__Vel si dios quiere pa this weekend
1	1	429709113103089664	Momma woke me up from my nap with some camarones empanizados with ricesichuu!
1	1	416801717557006336	yo como con frijoles salsa y huevo y las flores que te llevo las corte de mi jardin #jammin #pistiando #0awite
1	1	298507231173943296	Hit the sack: Acostarse I’m getting ready to hit the sack, goodnight.
2	1	433655475050000384	@Yaritzaa__ lol enserio I always insist on drive
1	1	286612640355196928	@DarkLedBetter y observa q las otras silabas tienen un ə, en general las silabas sin acento tienen un ə o un ɪ community kəˈmyu nɪ ti
3	1	329031105388883970	Good terms: Buenas condiciones. Gary and I are on good terms again.
2	1	302095883737112576	@maromadigital pero no en conversaciones diarias, o si? pensando... Mami por q traes a la luz eso... :) it works!
1	1	418334461495750656	dam scik tardando
2	1	422866204710023168	@Jh24Sanchez Al Estilo De Rancho, Bien Movido y Hasta El Suelo, DAMN Lol >>>>>
1	1	422993859379879936	I sleep with socks but i always wake up with only one on y la otra by my pillow!
1	3	415257042585001984	Un dia del año k le ablo and hes busy!! Blah fuck it <<<
2	2	432764345957613568	@princessjaaaay lol es tu preferida ? Pescuesos is a dank ass taco spot too
1	1	421197162530107392	@JRO_TRILL ora jajajj yea man I need to see what's up with the cuz first but I'll let you know
1	2	294480789775732736	This is a tough call: Es una decisión difícil. We'll have to let go some of our employees, but who? This is a tough call
1	3	350295583690469377	You are so (12), how can you tell the child that she is (13)(12: Mezquino) (13: fea)
1	3	309736946060644352	Rain on your parade: Arruinar tus planes I'm sorry to rain on your parade, but you're not allowed to have alcohol inside this building.
1	1	426903785093337088	Well aver ke
1	1	431270676461133825	Cada cosa k nos paso...I swear!
1	3	326721862992293890	Cut the crap: Déjate de pendejadas (cómo lo digo en otras regiones?) Let’s cut the crap now, let’s get busy.
1	3	284025719959465984	Turn a blind eye to: Hacerse el loco con. Violence is bad, we shouldn't turn a blind eye to it
1	2	436678086026096640	Yea the "bailamos bachata" one was suppose to be for marlene and only her!!!  #embarrassing
1	1	419623262541213696	Oh ya me akorde lol
1	1	432426689436467200	@adriannaaa__ how do you know it's not ur phone service lagging and your getting all your notifications at once #lacrisis
1	1	284063083314425856	Kinky hair: Cabello rizado I bought a Chi iron for my kinky hair.
1	1	296282182559862784	Fetch: Jugar con un perro a lanzar un objeto y que el lo traiga. Every time I play fetch with my dog, he never wants to bring the toy back.
1	2	290892367781847040	Slaughter. Una más Masacre. The battlefields became "killing fields" and only one word, “slaughter”, describes the extent of the killing
1	2	438545217348575232	Momma always saying that y le digo calleeseee!
2	1	424990164033601536	@_BBonjour shop online seca :b
2	4	433075121759072257	I honestly Dont Give a Flying Fuck!!! Yo digo las cosas como quiero^.^ si no te gustan.. pues a Chihuahua a un baile;)
1	1	291708132927885313	Keeping from: Varias cosas una es Ocultar. He couldn’t stand keeping this kind of information from his wife, so he came clean.
1	2	427541679449452544	Asi que regresate Por Donde vinistes Homegirl
1	1	439249479942680576	@cribhood10 Okay Pos Orasi Ya Te Voy Hablar
1	1	432026786688286720	I had forgotten about him Pero ya me Acorde
1	1	422853242700062720	@HoeBagg_Shelly haha ora stop being a huevona from Ramona !! , that's why I only got one class haha
1	2	413155394920263680	@crystal_jaimes dang..& I will girl nomas k ahorita no ay aki en la casa -_-
3	1	439836874564071424	So he can get his new truck & than take me & my mom shopping (; I Mi sister Su new phone ;b Lol Suena bien
3	1	415900649172111360	Maury bien happy with his present que le regalo su Padrino Oscar! #futuremusico
1	1	419377753025032192	Hay palabras ke no dicen nada y borracheras ke lo dicen todo lol
4	1	412500887559348224	@PresshDestiny there you go!! That's the perfect attitude you should always have (= buenas noches precious y que tengas hermosos sueños :)
1	1	431313740043403264	@crystal_jaimes yeah te vienes
1	1	422847558776410112	@VHC95 what class you got seca ?
2	1	415276328657506304	Mas vale k agarre ese hot chocolate now!! Lol
1	1	297016120861396992	All in your head: Te lo estás imaginando Person 1: Do you think she hates me? Person 2: No, it’s all in your head.
2	1	276093547273396224	@Ingles_ct_Hijos digo lo mismo, si hubiera tenido twitter hace 20 años jeje:) let's keep in touch :)
2	1	437522288129224704	@polvillegas114 Lmao Okay you fall first than I'll just stay there & laugh  lmao jk jk Tus ideas me agradan cx
1	1	439245494355632128	@cribhood10 Eske you be with your friends I no Kiero molestar
1	1	434783264029429760	1st street hit firme too #munchies #lahambremata
1	1	434048335637254145	@michael_oohh wya perrito ?
2	1	423999254114234370	@_BBonjour idk I was free lol , I just came back baby girl I'm all burned out haha , wyd on ur birthday ? Te quiero ver mujer !!!
3	1	306457225940062208	Off to a good/great start. Comenzar correctamente. The business is doing great, we are off to a great start.
2	2	435192169763049472	@_xoxoBecky lmao ni ganas tengo de llorar  , the last movie that made me cry was Pineapple Express  me dejo llorando de risa
2	1	423182395538698240	@83Marijose yess es mi primer dia en la milby lol
2	1	436898752180125696	@_OmarReyes jajajajj me avisas, que lo necesito :) :) :) saludos
3	1	422285755738636288	@elizaaaabethhh_ y shiii!!! Dudeee vas ir this summer? I'm going & am taking my gf w me hopefully^.^
2	1	350217888059244544	@ti9re75 ty ty! jejeje por supuesto!!! :)
1	1	311895928552435712	Trying too hard: Poner MUCHO empeño Maybe she’s not interested in you because you’re trying too hard.
1	2	428701017195032577	I'm so cold that I'm shaking De Pies a Cabeza
1	2	435335939204730880	We we're all worried que my mom and dad were gonna be mad! Y ni cuenta se dieron a que horas llegamos lmaoo
1	3	438840338782752770	That ain't use to happen back then mugres mocosios
1	1	432751639657586688	@Jona_Boy13 si I went outside aver k pex y ta bien pinche foggy
1	2	432422758987743232	When girls arch their backs 2 make their Booty look big.. <<< NO BUENOOO!!! Take yo ol' flat saggy pancake no booty havin ass somewhere else
1	2	428009075993870336	When my cousins wanna come to Austin Solamente Para Que Les Presente A Una De Mis Friends Like Just No S T O P
1	1	276037697880092674	Throw a party: Hacer una fiesta. Are you going to throw a party for your birthday?
1	3	354965799938703362	Feeling blue: Estar deprimido My dog was feeling a little blue today.
2	1	423530409209516032	@brissamayen @sanluispotoyees y maybe en vez de salon, en un rancho al aire libre pa que la musica se la lleve el viento:)
2	1	437514117683765248	Haha Claro
1	1	431568561916485633	How you not know what's a chuleta??!!!?
1	2	422877719777390592	Cuzs se lo va a chingar lol
1	1	422899664673710080	Ima go w gma rn a contarle el chisme
2	1	435190678176268288	@_xoxoBecky lol te creo .  Idk I don't watch scary movies lol mostly action and comedy haha
1	1	418347147709255680	So finna walk our asses a la panaderia lol
1	1	289766663400857602	@antonfeliz Es bueno cuando ya tienen un maestro/profesor en video chat, ahi si van a encontrar el sentido, estoy organizando todo...
1	2	415696453105766400	Y todo para ke y todo para ke si al final yo perdi
3	1	425122700193845248	@crystal_jaimes ya t llego el amor :o Lol
1	1	425825109371138048	My dad got summ tamales
2	1	424297339453337600	@Izzy_teee Es la pura neta !!  Lol , y yo que :p haha
1	1	287277087948161025	What are you up to?: ¿Qué te traes entre manos? It was incomprehensible! Whas was God up to? de la película Amadeus
1	1	434180950553948160	Firme this foo letting us out early
4	1	440221262166491136	Bad ass GoooooooL #Messi#Crack#Thebestintheworld
2	1	425699683613171712	Pos disque ando arreglada. Pos i guess i am lol
1	3	433752465045864448	@Yaritzaa__ enserio there is some caga palo ass drivers out there lol
1	2	429864945136570369	I Me Vas A Llorar
1	4	424053389203238913	I tld Artemio im gonna die because this pain on my arms is to much y me dice "Pos que esperas, ya muerte" he loves me to damn much
1	1	437512237830254592	@opablo81 I Si
1	1	437513782303027200	@opablo81 Haha Fue Un Decir
1	1	429362818584825857	This team got a dude names queso
1	1	291999163384733697	@fer_spindola estoy actualizando la website y esta pregunta va a ser el centro de todo, espero tenerlo todo para el lunes, saludos
2	1	435306768646680576	@Milyl15 lmao bong hits will have you sleeping on a cloud ! Aun que duermas en el piso lmaoo
1	2	425478532320354304	@Patty__Vel lmaoo no hasta que se le ablande la cabeza lol asi que callese comadre
2	2	431628266743410688	@chelita1123 @princessstacy_  Stacy fuck you & your fake ass !! & 911 is calling me Orita Llego (;
1	1	438533884582453248	It's some fuegoooo
1	1	421484393509572609	Like ni kien te ablando de ellas
1	1	432568694485422080	Last night Yo con el I tu con Ella ... When it's supposed to be us 2 together
2	1	431643077371899906	@arelyyy_090812 eso si ta cute
3	1	437137992763707393	Omg, omg k noche!!!!! ;)
1	1	430492269938880514	@princessstacy_ Ya Envestigastes Donde Va Ver Parties This Weekend  ?
2	1	435806346701598720	Bien mexican
2	1	304317862091296768	There’s always room for improvement: Siempre se puede mejorar. Don’t worry, there’s always room for improvement.
2	1	435315282353999873	@BallupWitCeeLos theres money to be made in real estate , once you make the money gotta know how to work it to your advantage #buenconsejos
1	1	431473427501699072	Did @lilduval ever get his 87 gremlin on that Ro and Trae video?
2	1	437321630126047232	@_BBonjour lmao trust it will he aint dead he could still run things from inside unless they extradite him like guero Palma
1	1	437320722180874240	@_BBonjour they got him once before , he walked rite out of puente grande y si lo hace otra ves
1	1	418181653203140609	@Ojitoschinosx3 y yo sin saber a leer lol cx
2	1	422439436014481408	@CiinthiiaRm @elizaaaabethhh_ yes y luego nos isimos viejos y cada kien por su camino!.. I miss the bbq's=]
2	1	433047426946310144	Como si te vieras tan chula en ellos lol
